Iso3_code;Country;Region;Subregion;Indicator;Dimension;Category;Sex;Age;Year;Unit of measurement;VALUE;Source
SGP;Singapore;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;250.0930915;CTS
SGP;Singapore;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;241.6440061;CTS
SGP;Singapore;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;244.4931287;CTS
SGP;Singapore;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;231.5392929;CTS
SGP;Singapore;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;226.0314159;CTS
SGP;Singapore;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;220.2834465;CTS
SGP;Singapore;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;209.0208867;CTS
SGP;Singapore;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;207.7463095;CTS
SGP;Singapore;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;204.4848142;CTS
SGP;Singapore;Asia;South-eastern Asia;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;192.4331616;CTS
SLB;Solomon Islands;Oceania;Melanesia;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;59.97178055;External
SLB;Solomon Islands;Oceania;Melanesia;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;62.77691001;External
SLB;Solomon Islands;Oceania;Melanesia;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;58.82524123;External
SLB;Solomon Islands;Oceania;Melanesia;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;42.87458878;External
SLB;Solomon Islands;Oceania;Melanesia;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;34.36863038;External
SLB;Solomon Islands;Oceania;Melanesia;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;50.77094159;External
SLB;Solomon Islands;Oceania;Melanesia;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;52.33191743;External
SLB;Solomon Islands;Oceania;Melanesia;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;56.1847902;External
SLB;Solomon Islands;Oceania;Melanesia;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;48.03442126;External
SLB;Solomon Islands;Oceania;Melanesia;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;44.9320465;External
SLB;Solomon Islands;Oceania;Melanesia;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;70.22494584;External
SLB;Solomon Islands;Oceania;Melanesia;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;74.99646243;External
SLE;Sierra Leone;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;25.76373368;External/CTS
SLE;Sierra Leone;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;30.82030364;External/CTS
SLE;Sierra Leone;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;27.61938091;External/CTS
SLE;Sierra Leone;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;33.02368205;External/CTS
SLE;Sierra Leone;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;30.74866811;External/CTS
SLE;Sierra Leone;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;34.86793827;External/CTS
SLE;Sierra Leone;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;41.14658643;External/CTS
SLE;Sierra Leone;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;47.80029065;External/CTS
SLE;Sierra Leone;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;51.34560982;External/CTS
SLE;Sierra Leone;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;48.6341921;External/CTS
SLE;Sierra Leone;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;45.586986;External/CTS
SLE;Sierra Leone;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;60.34645193;External/CTS
SLE;Sierra Leone;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;59.0707449;External/CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;200.4216275;External/CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;213.1648327;External/CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;251.3079015;External/CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;302.5315233;External/CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;333.264457;External/CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;383.7647893;External/CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;423.9088197;External/CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;408.4490192;External/CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;455.0072925;External/CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;428.4659171;External/CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;471.6984129;External/CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;525.8081229;External/CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;579.3455994;External/CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;621.7631342;External/CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;617.4054704;External/CTS
SMR;San Marino;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;6.011421701;External
SMR;San Marino;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;8.90974429;External
SMR;San Marino;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;17.75988634;External
SRB;Serbia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;80.57267619;External/CTS
SRB;Serbia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;82.81181043;External/CTS
SRB;Serbia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;87.8633882;External/CTS
SRB;Serbia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;86.30084279;External/CTS
SRB;Serbia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;99.36064398;External/CTS
SRB;Serbia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;107.0738143;External/CTS
SRB;Serbia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;121.6288311;External/CTS
SRB;Serbia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;124.6877801;External/CTS
SRB;Serbia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;123.4972686;External/CTS
SRB;Serbia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;114.3833033;External/CTS
SRB;Serbia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;112.4691273;External/CTS
SRB;Serbia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;115.6177978;External/CTS
SRB;Serbia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;113.3744827;External/CTS
SRB;Serbia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;120.5335961;External/CTS
SRB;Serbia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;122.3948067;External/CTS
SRB;Serbia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;123.4956248;External/CTS
SRB;Serbia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;126.2735077;External/CTS
SRB;Serbia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;120.6312655;External/CTS
SSD;South Sudan;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;60.69623169;External
STP;Sao Tome and Principe;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;98.43019711;External
STP;Sao Tome and Principe;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;98.96335882;External
STP;Sao Tome and Principe;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;136.4590026;External
STP;Sao Tome and Principe;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;169.0949815;External
STP;Sao Tome and Principe;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;115.1841354;External
STP;Sao Tome and Principe;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;102.6940586;External
STP;Sao Tome and Principe;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;89.25034722;External
STP;Sao Tome and Principe;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;87.58937315;External
STP;Sao Tome and Principe;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;121.2056827;External
STP;Sao Tome and Principe;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;119.8870314;External
SUR;Suriname;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;164.1769828;External/CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;174.9144066;External/CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;188.7226095;External/CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;174.758677;External/CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;207.1227302;External/CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;228.6007193;External/CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;141.4851509;External/CTS
SVK;Slovakia;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;164.3195618;CTS/UN-Covid Initiative
SVK;Slovakia;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;174.5017108;CTS/UN-Covid Initiative
SVK;Slovakia;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;164.7909357;CTS/UN-Covid Initiative
SVK;Slovakia;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;152.7967794;CTS/UN-Covid Initiative
SVK;Slovakia;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;147.9246921;CTS/UN-Covid Initiative
SVK;Slovakia;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;151.240091;CTS/UN-Covid Initiative
SVK;Slovakia;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;172.4818182;CTS/UN-Covid Initiative
SVK;Slovakia;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;185.611698;CTS/UN-Covid Initiative
SVK;Slovakia;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;194.5855485;CTS/UN-Covid Initiative
SVK;Slovakia;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;200.3732668;CTS/UN-Covid Initiative
SVK;Slovakia;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;179.8875302;CTS/UN-Covid Initiative
SVK;Slovakia;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;184.5712439;CTS/UN-Covid Initiative
SVK;Slovakia;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;182.3713016;CTS/UN-Covid Initiative
SVK;Slovakia;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;183.6640603;CTS/UN-Covid Initiative
SVK;Slovakia;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;184.070825;CTS/UN-Covid Initiative
SVK;Slovakia;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;188.7762316;CTS/UN-Covid Initiative
SVK;Slovakia;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;193.4208684;CTS/UN-Covid Initiative
SVK;Slovakia;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;192.6682752;CTS/UN-Covid Initiative
SVN;Slovenia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;53.82686363;CTS
SVN;Slovenia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;54.51642175;CTS
SVN;Slovenia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;56.74245193;CTS
SVN;Slovenia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;64.9711575;CTS
SVN;Slovenia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;66.39736637;CTS
SVN;Slovenia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;65.14918818;CTS
SVN;Slovenia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;67.11551293;CTS
SVN;Slovenia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;66.11736885;CTS
SVN;Slovenia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;62.05887257;CTS
SVN;Slovenia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;66.91527855;CTS
SVN;Slovenia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;65.91957811;CTS
SVN;Slovenia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;73.6159049;CTS
SVN;Slovenia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;67.54541693;CTS
SVN;Slovenia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;63.06030503;CTS
SVN;Slovenia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;63.37907768;CTS
SVN;Slovenia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;64.77893347;CTS
SVN;Slovenia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;67.15884414;CTS
SVN;Slovenia;Europe;Southern Europe;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;69.69924942;CTS
SWE;Sweden;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;75.46272728;CTS
SWE;Sweden;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;81.55136229;CTS
