Country Name;Country Code;Indicator Name;Indicator Code;Year;Value
Trinidad and Tobago;TTO;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;3.42199993133545
Tunisia;TUN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;15.1300001144409
Turkiye;TUR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;13.6700000762939
Tuvalu;TUV;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;
Tanzania;TZA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;2.22199988365173
Uganda;UGA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;1.92499995231628
Ukraine;UKR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;8.1899995803833
Upper middle income;UMC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;6.00288315666428
Uruguay;URY;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;8.88000011444092
United States;USA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;3.67000007629395
Uzbekistan;UZB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;5.84999990463257
St. Vincent and the Grenadines;VCT;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;19.2800006866455
Venezuela; RB;VEN;Unemployment, total (% of total labor force) (modeled ILO estimate);2019;5.02199983596802
British Virgin Islands;VGB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;
Virgin Islands (U.S.);VIR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;12.4680004119873
Vietnam;VNM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;2.03999996185303
Vanuatu;VUT;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;1.80099999904633
World;WLD;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;5.35691483862798
Samoa;WSM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;8.4060001373291
Kosovo;XKX;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;
Yemen; Rep.;YEM;Unemployment, total (% of total labor force) (modeled ILO estimate);2019;13.1450004577637
South Africa;ZAF;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;28.4699993133545
Zambia;ZMB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;12.5200004577637
Zimbabwe;ZWE;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;4.83300018310547
Aruba;ABW;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;
Africa Eastern and Southern;AFE;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;7.56318685370141
Afghanistan;AFG;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;11.710000038147
Africa Western and Central;AFW;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;6.77491378680166
Angola;AGO;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;8.33300018310547
Albania;ALB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;13.3290004730225
Andorra;AND;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;
Arab World;ARB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;11.4873210354051
United Arab Emirates;ARE;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;3.18799996376038
Argentina;ARG;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;11.460000038147
Armenia;ARM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;21.2059993743896
American Samoa;ASM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;
Antigua and Barbuda;ATG;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;
Australia;AUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;6.46000003814697
Austria;AUT;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;5.3600001335144
Azerbaijan;AZE;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;6.46299982070923
Burundi;BDI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;1.70700001716614
Belgium;BEL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;5.55000019073486
Benin;BEN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;1.58399999141693
Burkina Faso;BFA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;4.89499998092651
Bangladesh;BGD;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;5.41300010681152
Bulgaria;BGR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;5.11999988555908
Bahrain;BHR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;1.78100001811981
Bahamas; The;BHS;Unemployment, total (% of total labor force) (modeled ILO estimate);2020;10.0609998703003
Bosnia and Herzegovina;BIH;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;15.2650003433228
Belarus;BLR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;4.76800012588501
Belize;BLZ;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;8.46199989318848
Bermuda;BMU;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;
Bolivia;BOL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;7.90000009536743
Brazil;BRA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;13.6899995803833
Barbados;BRB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;10.3769998550415
Brunei Darussalam;BRN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;7.68200016021729
Bhutan;BTN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;3.6489999294281
Botswana;BWA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;24.9300003051758
Central African Republic;CAF;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;6.35699987411499
Canada;CAN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;9.46000003814697
Central Europe and the Baltics;CEB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;4.37269202516875
Switzerland;CHE;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;4.82000017166138
Channel Islands;CHI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;7.68599987030029
Chile;CHL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;11.1800003051758
China;CHN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;5
Cote d'Ivoire;CIV;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;3.48799991607666
Cameroon;CMR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;3.83699989318848
Congo; Dem. Rep.;COD;Unemployment, total (% of total labor force) (modeled ILO estimate);2020;4.45100021362305
Congo; Rep.;COG;Unemployment, total (% of total labor force) (modeled ILO estimate);2020;20.6219997406006
Colombia;COL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;15.039999961853
Comoros;COM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;9.22299957275391
Cabo Verde;CPV;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;15.3059997558594
Costa Rica;CRI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;17.4099998474121
Caribbean small states;CSS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;9.82741043842722
Cuba;CUB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;2.62400007247925
Curacao;CUW;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;
Cayman Islands;CYM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;
Cyprus;CYP;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;7.59000015258789
Czechia;CZE;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;2.54999995231628
Germany;DEU;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;3.80999994277954
Djibouti;DJI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;28.3899993896484
Dominica;DMA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;
Denmark;DNK;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;5.6399998664856
Dominican Republic;DOM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;6.13000011444092
Algeria;DZA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;12.5500001907349
East Asia & Pacific (excluding high income);EAP;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;4.38807275742049
Early-demographic dividend;EAR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;7.12209343079958
East Asia & Pacific;EAS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;4.31550168769482
Europe & Central Asia (excluding high income);ECA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;7.94358958724936
Europe & Central Asia;ECS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;7.18336767455428
Ecuador;ECU;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;6.1100001335144
Egypt; Arab Rep.;EGY;Unemployment, total (% of total labor force) (modeled ILO estimate);2020;7.84000015258789
Euro area;EMU;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;7.82616361418879
Eritrea;ERI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;7.86499977111816
Spain;ESP;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;15.5299997329712
Estonia;EST;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;6.80000019073486
Ethiopia;ETH;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;3.23699998855591
European Union;EUU;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;7.04658695203601
Fragile and conflict affected situations;FCS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;7.40183870692931
Finland;FIN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;7.76000022888184
Fiji;FJI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;4.71500015258789
France;FRA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;8.01000022888184
Faroe Islands;FRO;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;
Micronesia; Fed. Sts.;FSM;Unemployment, total (% of total labor force) (modeled ILO estimate);2020;
Gabon;GAB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;21.9720001220703
United Kingdom;GBR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;4.47200012207031
Georgia;GEO;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;18.5
Ghana;GHA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;4.65100002288818
Gibraltar;GIB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;
Guinea;GIN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;6.10300016403198
Gambia; The;GMB;Unemployment, total (% of total labor force) (modeled ILO estimate);2020;9.4980001449585
Guinea-Bissau;GNB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;6.73699998855591
Equatorial Guinea;GNQ;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;9.90100002288818
Greece;GRC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;16.2999992370605
Grenada;GRD;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;
Greenland;GRL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;
Guatemala;GTM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;3.55299997329712
Guam;GUM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;6.80200004577637
Guyana;GUY;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;16.4309997558594
High income;HIC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;6.48541425946702
Hong Kong SAR; China;HKG;Unemployment, total (% of total labor force) (modeled ILO estimate);2020;2.9300000667572
Honduras;HND;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;8.3730001449585
Heavily indebted poor countries (HIPC);HPC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;5.43276061284761
Croatia;HRV;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;7.51000022888184
Haiti;HTI;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;15.451000213623
Hungary;HUN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;4.25
IBRD only;IBD;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;6.8787275139397
IDA & IBRD total;IBT;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;6.60746987023806
IDA total;IDA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;5.70183485567907
IDA blend;IDB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;6.59390190586146
Indonesia;IDN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;4.28000020980835
IDA only;IDX;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;5.30626647034342
Isle of Man;IMN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;
India;IND;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;7.99700021743774
Not classified;INX;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;
Ireland;IRL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;5.61999988555908
Iran; Islamic Rep.;IRN;Unemployment, total (% of total labor force) (modeled ILO estimate);2020;10.7399997711182
Iraq;IRQ;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;14.0880002975464
Iceland;ISL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;5.48000001907349
Israel;ISR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;4.32999992370605
Italy;ITA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;9.15999984741211
Jamaica;JAM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;9.47999954223633
Jordan;JOR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;19.0259990692139
Japan;JPN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;2.79999995231628
Kazakhstan;KAZ;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;4.8899998664856
Kenya;KEN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;5.72900009155273
Kyrgyz Republic;KGZ;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;8.70600032806396
Cambodia;KHM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;0.331000000238419
Kiribati;KIR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;
St. Kitts and Nevis;KNA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;
Korea; Rep.;KOR;Unemployment, total (% of total labor force) (modeled ILO estimate);2020;3.75
Kuwait;KWT;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;3.53900003433228
Latin America & Caribbean (excluding high income);LAC;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;10.1559925265838
Lao PDR;LAO;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;1.03400003910065
Lebanon;LBN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;13.2969999313354
Liberia;LBR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;3.98000001907349
